customerID,MonthlyCharges,tenure,Contract,InternetService,PaymentMethod,numTechTickets,numAdminTickets,Churn,ChurnProbability,RiskTier,TopRiskDriver1,NextBestAction
9112-WSNPU,70.55,35,Month-to-month,Fiber optic,Electronic check,0,0,No,0.5558247237423845,High,Internetservice Fiber Optic,Contract Upgrade Incentive
9867-NNXLC,20.05,22,Month-to-month,No,Mailed check,0,0,No,0.19897000188206218,Low,N/A,N/A
5321-NTRKC,79.85,66,Two year,DSL,Bank transfer (automatic),0,0,No,0.0008787891836576584,Low,N/A,N/A
3161-GETRM,90.05,34,Month-to-month,Fiber optic,Credit card (automatic),1,0,No,0.5440797418483272,High,Internetservice Fiber Optic,Contract Upgrade Incentive
0402-OAMEN,24.45,72,Two year,No,Bank transfer (automatic),0,0,No,0.0012858859452096266,Low,N/A,N/A
6933-VLYFX,59.95,31,One year,DSL,Electronic check,0,0,No,0.0726702759358953,Low,N/A,N/A
6754-WKSHP,25.35,30,One year,No,Bank transfer (automatic),0,0,No,0.04414872175736626,Low,N/A,N/A
4976-LNFVV,34.3,19,Month-to-month,DSL,Credit card (automatic),0,0,No,0.48831748270406844,High,Tenure,Contract Upgrade Incentive
5055-MGMGF,105.05,65,Month-to-month,Fiber optic,Electronic check,0,0,No,0.031005942485376532,Low,N/A,N/A
4641-FROLU,19.3,30,Two year,No,Mailed check,0,0,No,0.013556914318305583,Low,N/A,N/A
2862-JVEOY,19.15,6,One year,No,Mailed check,0,0,No,0.16963482162033117,Low,N/A,N/A
2969-QWUBZ,51.4,2,Month-to-month,DSL,Electronic check,0,0,No,0.7447502911778915,Critical,Tenure,Contract Upgrade Incentive
9822-BIIGN,71.85,53,Month-to-month,DSL,Electronic check,0,0,No,0.031704566026664494,Low,N/A,N/A
2077-MPJQO,75.4,7,Month-to-month,Fiber optic,Electronic check,0,1,No,0.8800377972392717,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
1534-OULXE,49.7,61,One year,DSL,Bank transfer (automatic),0,0,No,0.013387440322815688,Low,N/A,N/A
2971-SGAFL,78.75,13,Month-to-month,DSL,Electronic check,0,2,No,0.468991482691352,High,Tenure,Contract Upgrade Incentive
1480-IVEVR,81.6,35,One year,Fiber optic,Bank transfer (automatic),0,5,No,0.17248491246357522,Low,N/A,N/A
2905-KFQUV,70.4,2,Month-to-month,Fiber optic,Credit card (automatic),0,4,No,0.8688755564350312,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
3370-HXOPH,76.1,3,Month-to-month,Fiber optic,Electronic check,0,4,No,0.9009799328511664,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
9391-YZEJW,94.0,62,One year,Fiber optic,Bank transfer (automatic),0,3,No,0.016696853970184042,Low,N/A,N/A
9958-MEKUC,103.95,72,Two year,Fiber optic,Credit card (automatic),0,3,No,0.000830668373048577,Low,N/A,N/A
0281-CNTZX,19.95,63,Two year,No,Bank transfer (automatic),0,0,No,0.002614997715923823,Low,N/A,N/A
4118-CEVPF,110.8,35,One year,Fiber optic,Bank transfer (automatic),0,0,No,0.0879595148045359,Low,N/A,N/A
9114-VEPUF,96.1,62,One year,Fiber optic,Electronic check,5,0,No,0.9317503792360159,Critical,Numtechtickets,Proactive Tech Support Outreach
7876-BEUTG,48.8,15,Month-to-month,DSL,Mailed check,0,0,No,0.4488981844864565,High,Tenure,Contract Upgrade Incentive
2338-BQEZT,50.55,55,Month-to-month,DSL,Credit card (automatic),0,0,No,0.05619315568270269,Low,N/A,N/A
9873-MNDKV,44.65,11,Month-to-month,DSL,Mailed check,0,0,No,0.531612229619004,High,Tenure,Contract Upgrade Incentive
8241-JUIQO,19.45,61,One year,No,Bank transfer (automatic),0,0,No,0.011350763835906257,Low,N/A,N/A
2194-IIQOF,89.3,71,Two year,DSL,Credit card (automatic),0,5,No,0.0004090927955389987,Low,N/A,N/A
9631-RXVJM,19.25,35,Two year,No,Mailed check,0,0,No,0.011641962874626216,Low,N/A,N/A
9584-EXCDZ,70.5,17,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.7202808399084204,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
5093-FEGLU,19.65,47,Two year,No,Bank transfer (automatic),0,5,No,0.006960541764271517,Low,N/A,N/A
2621-UDNLU,20.85,3,Month-to-month,No,Mailed check,0,0,No,0.4008131611110833,High,Tenure,Contract Upgrade Incentive
7526-IVLYU,19.65,3,Month-to-month,No,Mailed check,0,5,No,0.3960854557272203,Low,N/A,N/A
2428-HYUNX,19.35,44,Two year,No,Credit card (automatic),0,0,No,0.0087586536878673,Low,N/A,N/A
9214-EKVXR,44.0,1,Month-to-month,DSL,Mailed check,0,0,No,0.6822601699248048,High,Tenure,Contract Upgrade Incentive
3410-MHHUM,94.4,44,One year,Fiber optic,Electronic check,0,0,No,0.07066952896650706,Low,N/A,N/A
2122-YWVYA,75.4,18,Month-to-month,Fiber optic,Electronic check,0,5,No,0.753435243135063,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
2296-DKZFP,71.0,65,Two year,DSL,Bank transfer (automatic),0,0,No,0.001749859655825851,Low,N/A,N/A
8909-BOLNL,21.2,3,One year,No,Mailed check,0,0,No,0.1907521947219802,Low,N/A,N/A
6603-YRDCJ,61.05,33,Two year,DSL,Mailed check,0,0,No,0.013553763303530893,Low,N/A,N/A
3229-USWAR,79.95,34,One year,DSL,Bank transfer (automatic),0,0,No,0.035642499740908516,Low,N/A,N/A
2138-VFAPZ,19.7,14,Two year,No,Mailed check,0,0,No,0.032315948949730014,Low,N/A,N/A
6131-JLWZM,20.3,13,Month-to-month,No,Mailed check,0,0,No,0.29062418834094483,Low,N/A,N/A
0269-XFESX,24.35,23,One year,No,Mailed check,0,0,No,0.05558526856242744,Low,N/A,N/A
1709-EJDOX,19.75,47,Two year,No,Mailed check,0,5,No,0.005285613666916287,Low,N/A,N/A
4316-XCSLJ,50.3,17,Month-to-month,DSL,Mailed check,0,0,No,0.35207895264240974,Low,N/A,N/A
9693-XMUOB,50.25,59,Month-to-month,DSL,Electronic check,0,0,No,0.06990896455761518,Low,N/A,N/A
0383-CLDDA,85.35,69,Two year,DSL,Credit card (automatic),0,0,No,0.0005913815895200113,Low,N/A,N/A
2709-UQGNP,51.65,10,Month-to-month,DSL,Mailed check,0,0,No,0.49267945165143573,High,Tenure,Contract Upgrade Incentive
3549-ZTMNH,24.0,12,Two year,No,Bank transfer (automatic),0,0,No,0.03423635427981716,Low,N/A,N/A
8033-ATFAS,59.85,39,Month-to-month,DSL,Mailed check,0,0,No,0.0941297518186457,Low,N/A,N/A
1635-NZATJ,25.45,71,Two year,No,Credit card (automatic),0,0,No,0.001596813624377637,Low,N/A,N/A
0562-HKHML,23.9,71,Two year,No,Credit card (automatic),0,0,No,0.0011947680670081088,Low,N/A,N/A
8277-RVRSV,24.15,33,One year,No,Credit card (automatic),0,0,No,0.03710449839429046,Low,N/A,N/A
9943-VSZUV,75.7,67,Month-to-month,Fiber optic,Mailed check,4,0,No,0.9196322000812682,Critical,Numtechtickets,Proactive Tech Support Outreach
7054-ENNGU,50.85,9,Month-to-month,DSL,Mailed check,0,0,No,0.5214944527835819,High,Tenure,Contract Upgrade Incentive
1455-HFBXA,91.6,52,Two year,Fiber optic,Credit card (automatic),0,0,No,0.007730822627239111,Low,N/A,N/A
9402-CXWPL,98.9,70,One year,Fiber optic,Electronic check,0,0,No,0.010664795332422808,Low,N/A,N/A
1628-BIZYP,85.0,1,Month-to-month,Fiber optic,Electronic check,0,3,No,0.8956136346393343,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
0082-LDZUE,44.3,1,Month-to-month,DSL,Mailed check,0,0,No,0.6604721960308352,High,Tenure,Contract Upgrade Incentive
5343-SGUBI,80.2,52,One year,Fiber optic,Mailed check,0,0,No,0.04556611629835835,Low,N/A,N/A
0856-NAOES,60.9,6,Month-to-month,DSL,Mailed check,0,0,No,0.5198542009154465,High,Tenure,Contract Upgrade Incentive
1976-AZZPJ,34.2,7,Month-to-month,DSL,Mailed check,0,0,No,0.5936376508116438,High,Tenure,Contract Upgrade Incentive
6156-UZDLF,87.15,26,One year,Fiber optic,Credit card (automatic),0,5,No,0.20596891207837523,Low,N/A,N/A
3099-OONVS,54.3,25,Month-to-month,DSL,Electronic check,0,0,No,0.271025128722837,Low,N/A,N/A
9500-WBGRP,19.1,69,Two year,No,Mailed check,0,0,No,0.0018421884499016962,Low,N/A,N/A
5183-KLYEM,112.75,72,Two year,Fiber optic,Credit card (automatic),0,0,No,0.0008028499374715622,Low,N/A,N/A
5144-PQCDZ,19.95,4,Month-to-month,No,Mailed check,0,0,No,0.3842124632793967,Low,N/A,N/A
8514-VZHEB,19.5,59,Two year,No,Mailed check,0,0,No,0.0025209784438984715,Low,N/A,N/A
6625-IUTTT,65.55,67,Two year,DSL,Bank transfer (automatic),0,3,No,0.0016577475697608793,Low,N/A,N/A
9355-NPPFS,78.8,26,Month-to-month,Fiber optic,Electronic check,0,0,No,0.6658818927545498,High,Internetservice Fiber Optic,Contract Upgrade Incentive
0068-FIGTF,78.2,27,One year,DSL,Mailed check,0,0,No,0.05539943951343463,Low,N/A,N/A
5965-GGPRW,105.25,72,Two year,Fiber optic,Bank transfer (automatic),0,0,No,0.001030901157263526,Low,N/A,N/A
8035-PWSEV,89.25,6,Month-to-month,Fiber optic,Electronic check,0,0,No,0.8334578890071267,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
2236-HILPA,20.65,62,Two year,No,Credit card (automatic),0,0,No,0.0022111560692673515,Low,N/A,N/A
1840-BIUOG,68.7,20,One year,DSL,Electronic check,1,0,No,0.38799986934153197,Low,N/A,N/A
1356-MKYSK,78.65,6,Month-to-month,DSL,Credit card (automatic),0,3,No,0.41901150578987884,High,Tenure,Contract Upgrade Incentive
6080-LNESI,24.75,51,Two year,No,Mailed check,0,0,No,0.004157055600660604,Low,N/A,N/A
1830-IPXVJ,19.75,61,Two year,No,Credit card (automatic),0,0,No,0.002505064370029533,Low,N/A,N/A
5828-DWPIL,89.1,62,Month-to-month,Fiber optic,Electronic check,3,0,No,0.8046957087257058,Critical,Numtechtickets,Proactive Tech Support Outreach
8398-TBIYD,84.7,72,Two year,Fiber optic,Bank transfer (automatic),0,3,No,0.002386825017737561,Low,N/A,N/A
2931-FSOHN,59.9,13,Month-to-month,DSL,Electronic check,0,1,No,0.5775533146340271,High,Tenure,Contract Upgrade Incentive
9418-RUKPH,19.95,38,Two year,No,Mailed check,0,0,No,0.00868732831593778,Low,N/A,N/A
9971-ZWPBF,108.9,34,Month-to-month,Fiber optic,Electronic check,0,0,No,0.24311261608027396,Low,N/A,N/A
4712-AUQZO,33.6,18,Month-to-month,DSL,Mailed check,0,4,No,0.45288590038277016,High,Tenure,Contract Upgrade Incentive
9711-FJTBX,85.85,56,One year,Fiber optic,Mailed check,0,0,No,0.018348333406414077,Low,N/A,N/A
2908-ZTPNF,34.85,36,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.212317523104819,Low,N/A,N/A
8421-WZOOW,95.3,57,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.04577040874327899,Low,N/A,N/A
1414-YADCW,84.6,70,Two year,Fiber optic,Bank transfer (automatic),0,0,No,0.002645526066692191,Low,N/A,N/A
8756-RDDLT,44.95,68,Month-to-month,DSL,Electronic check,0,0,No,0.03737129086067067,Low,N/A,N/A
2862-PFNIK,24.7,1,Month-to-month,DSL,Electronic check,0,1,No,0.7777176128539484,Critical,Tenure,Contract Upgrade Incentive
5816-QVHRX,100.3,37,Month-to-month,Fiber optic,Credit card (automatic),2,5,No,0.7630721697169282,Critical,Numtechtickets,Contract Upgrade Incentive
4430-YHXGG,25.45,4,Month-to-month,No,Mailed check,0,0,No,0.3522387967951928,Low,N/A,N/A
6888-SBYAI,50.7,1,Month-to-month,DSL,Mailed check,0,0,No,0.6406673088310749,High,Tenure,Contract Upgrade Incentive
7395-XWZOY,55.0,20,Month-to-month,DSL,Credit card (automatic),0,0,No,0.2849391733527166,Low,N/A,N/A
7169-YWAMK,68.4,72,Two year,DSL,Bank transfer (automatic),0,0,No,0.00070642568944339,Low,N/A,N/A
6859-RKMZJ,55.05,11,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.4768145136693443,High,Tenure,Contract Upgrade Incentive
2729-VNVAP,19.8,33,Two year,No,Credit card (automatic),0,3,No,0.012134387778579838,Low,N/A,N/A
2957-JIRMN,84.45,62,One year,Fiber optic,Electronic check,0,0,No,0.04232873593021016,Low,N/A,N/A
2049-BAFNW,35.9,1,Month-to-month,DSL,Mailed check,0,2,No,0.6621891351409914,High,Tenure,Contract Upgrade Incentive
3842-QTGDL,80.75,16,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.6581623622365088,High,Internetservice Fiber Optic,Contract Upgrade Incentive
7163-OCEQI,78.65,22,One year,DSL,Mailed check,0,0,No,0.059219478300382405,Low,N/A,N/A
9782-LGXMC,61.75,49,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.04363701335483394,Low,N/A,N/A
5975-BAICR,63.7,36,One year,DSL,Credit card (automatic),0,0,No,0.040393863530125605,Low,N/A,N/A
4673-KKSLS,87.6,31,Month-to-month,Fiber optic,Electronic check,0,0,No,0.42032954649404025,High,Internetservice Fiber Optic,Contract Upgrade Incentive
4853-OITSN,89.15,5,Month-to-month,Fiber optic,Electronic check,0,0,No,0.849866457565587,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
9800-OUIGR,20.0,66,Two year,No,Credit card (automatic),0,0,No,0.0017439200048957296,Low,N/A,N/A
2324-EFHVG,104.4,64,Two year,Fiber optic,Bank transfer (automatic),0,0,No,0.0025598235671518157,Low,N/A,N/A
7094-MSZAO,20.05,10,Month-to-month,No,Credit card (automatic),0,0,No,0.2741551478048159,Low,N/A,N/A
6907-CQGPN,34.3,29,Month-to-month,DSL,Electronic check,0,0,No,0.35092766775175005,Low,N/A,N/A
0780-XNZFN,20.65,57,Two year,No,Bank transfer (automatic),4,0,No,0.42783027228391285,High,Numtechtickets,Proactive Tech Support Outreach
0239-OXEXL,84.25,46,Month-to-month,Fiber optic,Mailed check,0,0,No,0.16148132679762786,Low,N/A,N/A
2675-IJRGJ,19.65,53,Two year,No,Bank transfer (automatic),0,0,No,0.004921620205691503,Low,N/A,N/A
7049-GKVZY,79.85,17,One year,DSL,Credit card (automatic),0,5,No,0.11012099826736542,Low,N/A,N/A
8577-QSOCG,20.2,38,Two year,No,Mailed check,0,0,No,0.008687858110632697,Low,N/A,N/A
3721-CNZHX,19.8,15,One year,No,Mailed check,0,0,No,0.10950630251355183,Low,N/A,N/A
0212-ISBBF,50.35,22,Month-to-month,DSL,Electronic check,0,0,No,0.4450554412533335,High,Tenure,Contract Upgrade Incentive
3585-YNADK,74.6,57,One year,DSL,Bank transfer (automatic),0,0,No,0.007062540838253281,Low,N/A,N/A
5271-DBYSJ,79.15,11,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.7843795723354581,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
1099-GODLO,20.35,1,Two year,No,Mailed check,0,0,No,0.06339678702019559,Low,N/A,N/A
6828-HMKWP,21.05,12,Two year,No,Bank transfer (automatic),0,0,No,0.03564172340519558,Low,N/A,N/A
1472-TNCWL,94.7,36,Month-to-month,Fiber optic,Electronic check,0,0,No,0.2764424841071604,Low,N/A,N/A
2080-GKCWQ,74.95,2,Month-to-month,Fiber optic,Electronic check,0,0,No,0.9013436429722894,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
2193-SFWQW,111.95,72,Two year,Fiber optic,Bank transfer (automatic),0,0,No,0.0006716377775086298,Low,N/A,N/A
5656-JAMLX,19.85,62,Two year,No,Bank transfer (automatic),0,0,No,0.0028946719065899374,Low,N/A,N/A
3462-BJQQA,89.75,6,Month-to-month,Fiber optic,Electronic check,0,0,No,0.8561459474813964,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
0442-TDYUO,20.05,48,Two year,No,Mailed check,2,0,No,0.06756156660900359,Low,N/A,N/A
6733-LRIZX,108.95,35,Two year,Fiber optic,Electronic check,0,0,No,0.027069255023369126,Low,N/A,N/A
9503-XJUME,19.65,52,One year,No,Credit card (automatic),0,0,No,0.014714471140629093,Low,N/A,N/A
4367-NHWMM,24.9,1,Month-to-month,DSL,Mailed check,0,0,No,0.735795600121603,Critical,Tenure,Contract Upgrade Incentive
3779-OSWCF,93.2,71,Two year,DSL,Credit card (automatic),0,0,No,0.0003738071435706514,Low,N/A,N/A
6736-DHUQI,84.8,67,One year,Fiber optic,Bank transfer (automatic),0,0,No,0.01268277629070759,Low,N/A,N/A
3915-ODIYG,71.75,60,One year,DSL,Electronic check,0,0,No,0.013085137984672115,Low,N/A,N/A
1360-RCYRT,30.35,23,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.3259134195458875,Low,N/A,N/A
2724-FJDYW,54.85,39,One year,DSL,Bank transfer (automatic),0,0,No,0.036284611549495624,Low,N/A,N/A
4451-RWASJ,19.5,15,One year,No,Mailed check,1,0,No,0.27677814512421506,Low,N/A,N/A
3460-TJBWI,24.2,24,Two year,No,Mailed check,1,0,No,0.05536879674912455,Low,N/A,N/A
5917-HBSDW,19.35,37,Month-to-month,No,Electronic check,0,0,No,0.12738171757225888,Low,N/A,N/A
5671-UUNXD,100.65,50,One year,Fiber optic,Electronic check,4,0,No,0.8996521051902368,Critical,Numtechtickets,Proactive Tech Support Outreach
0956-ACVZC,94.1,54,One year,Fiber optic,Credit card (automatic),0,0,No,0.028737714060535796,Low,N/A,N/A
2325-NBPZG,74.55,3,Month-to-month,Fiber optic,Electronic check,0,0,No,0.9034872647062944,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
4482-FTFFX,56.15,5,Month-to-month,DSL,Electronic check,0,0,No,0.6227613725825372,High,Tenure,Contract Upgrade Incentive
8859-DZTGQ,20.35,33,Two year,No,Mailed check,0,4,No,0.01259057801806815,Low,N/A,N/A
0440-MOGPM,80.55,41,One year,DSL,Electronic check,0,0,No,0.03672865103657867,Low,N/A,N/A
0020-JDNXP,61.25,34,One year,DSL,Mailed check,0,0,No,0.04172814644368789,Low,N/A,N/A
3752-CQSJI,20.45,13,Month-to-month,No,Mailed check,0,1,No,0.25043303033158415,Low,N/A,N/A
5025-GOOKI,18.9,20,Month-to-month,No,Credit card (automatic),0,2,No,0.23397169471171353,Low,N/A,N/A
4698-KVLLG,19.6,51,Two year,No,Credit card (automatic),0,0,No,0.006954414654760674,Low,N/A,N/A
2887-JPYLU,45.2,41,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.13818490521587296,Low,N/A,N/A
4770-QAZXN,19.45,13,Month-to-month,No,Credit card (automatic),0,0,No,0.3071860460311185,Low,N/A,N/A
4896-CPRPF,25.45,35,Two year,No,Bank transfer (automatic),0,0,No,0.009379352810876616,Low,N/A,N/A
9714-EDSUC,94.9,4,Month-to-month,Fiber optic,Mailed check,0,0,No,0.7518652739189382,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
0282-NVSJS,29.3,12,Month-to-month,DSL,Mailed check,0,5,No,0.5307165988000849,High,Tenure,Contract Upgrade Incentive
7353-YOWFP,20.25,7,One year,No,Mailed check,0,0,No,0.17384975300508002,Low,N/A,N/A
8008-ESFLK,110.5,53,One year,Fiber optic,Electronic check,0,0,No,0.02221850263941807,Low,N/A,N/A
7537-CBQUZ,109.4,63,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.026110223637149956,Low,N/A,N/A
3363-EWLGO,19.95,5,Month-to-month,No,Mailed check,0,2,No,0.3911777590444961,Low,N/A,N/A
4750-UKWJK,19.6,37,One year,No,Mailed check,0,0,No,0.044925643951724575,Low,N/A,N/A
1689-YQBYY,76.6,12,Month-to-month,Fiber optic,Electronic check,0,0,No,0.8026287660298868,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
4487-ZYJZK,19.6,38,One year,No,Credit card (automatic),0,0,No,0.03143043366975146,Low,N/A,N/A
2959-FENLU,85.3,9,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.7691994886111235,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
0708-LGSMF,65.85,13,Month-to-month,DSL,Electronic check,0,1,No,0.4812930036427051,High,Tenure,Contract Upgrade Incentive
7634-HLQJR,20.05,47,Two year,No,Credit card (automatic),0,0,No,0.005431884193427562,Low,N/A,N/A
0487-RPVUM,99.4,61,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.029159590000846523,Low,N/A,N/A
4079-ULGFR,20.0,16,Month-to-month,No,Mailed check,1,0,No,0.5471245859250993,High,Tenure,Contract Upgrade Incentive
2516-XSJKX,78.45,41,Two year,DSL,Electronic check,0,0,No,0.00771236860767401,Low,N/A,N/A
0057-QBUQH,25.1,43,Two year,No,Electronic check,0,0,No,0.009721135605499151,Low,N/A,N/A
6599-SFQVE,55.0,6,Month-to-month,DSL,Electronic check,0,0,No,0.6786911518516116,High,Tenure,Contract Upgrade Incentive
8331-ZXFOE,71.1,58,One year,DSL,Credit card (automatic),0,0,No,0.007176493158671094,Low,N/A,N/A
4003-FUSHP,61.55,19,Month-to-month,DSL,Credit card (automatic),0,0,No,0.2819952668331131,Low,N/A,N/A
0356-ERHVT,45.9,11,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.5142402315894813,High,Tenure,Contract Upgrade Incentive
7325-ENZFI,40.3,39,One year,DSL,Bank transfer (automatic),0,0,No,0.06556467687512334,Low,N/A,N/A
4884-ZTHVF,87.1,8,Month-to-month,Fiber optic,Electronic check,0,0,No,0.8678318053532365,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
3920-HIHMQ,49.5,26,Month-to-month,DSL,Mailed check,0,0,No,0.253213522172445,Low,N/A,N/A
3055-OYMSE,73.8,53,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.16319501513079396,Low,N/A,N/A
0613-WUXUM,19.2,70,Two year,No,Mailed check,0,0,No,0.0014972817632912035,Low,N/A,N/A
4458-KVRBJ,25.0,59,Two year,No,Mailed check,0,0,No,0.0025644652492738023,Low,N/A,N/A
1397-XKKWR,35.3,7,One year,DSL,Mailed check,0,3,No,0.3569784940635257,Low,N/A,N/A
8097-OMULG,76.75,59,One year,DSL,Credit card (automatic),0,0,No,0.004335646437285969,Low,N/A,N/A
6013-BHCAW,81.0,61,Two year,DSL,Bank transfer (automatic),0,0,No,0.0009832160363671346,Low,N/A,N/A
0401-WDBXM,105.55,72,Two year,Fiber optic,Bank transfer (automatic),0,0,No,0.0010496900943034306,Low,N/A,N/A
3387-PLKUI,18.8,13,Month-to-month,No,Mailed check,0,0,No,0.2547730024056298,Low,N/A,N/A
6096-EGVTU,24.9,64,One year,No,Mailed check,0,0,No,0.00608764863270196,Low,N/A,N/A
5081-NWSUP,64.9,10,One year,DSL,Mailed check,0,0,No,0.20217331959063822,Low,N/A,N/A
2580-ATZSQ,61.35,65,One year,DSL,Bank transfer (automatic),0,0,No,0.007042564332756866,Low,N/A,N/A
8085-MSNLK,113.95,62,Two year,Fiber optic,Mailed check,0,0,No,0.0017618874238891247,Low,N/A,N/A
9691-HKOVS,90.15,55,One year,DSL,Electronic check,0,0,No,0.007551169291722945,Low,N/A,N/A
9881-VCZEP,54.1,25,Month-to-month,DSL,Electronic check,0,0,No,0.36247644670015555,Low,N/A,N/A
8757-TFHHJ,49.8,1,Month-to-month,DSL,Credit card (automatic),0,0,No,0.6556822267538797,High,Tenure,Contract Upgrade Incentive
1468-DEFNC,24.4,64,Two year,No,Bank transfer (automatic),0,0,No,0.0022558008080882617,Low,N/A,N/A
5119-KEPFY,95.0,36,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.23062134457486805,Low,N/A,N/A
0916-KNFAJ,69.9,61,Two year,DSL,Mailed check,0,0,No,0.0018429201273831544,Low,N/A,N/A
8319-QBEHW,39.95,26,One year,DSL,Bank transfer (automatic),0,0,No,0.13440150901711018,Low,N/A,N/A
9625-QNLUX,103.25,68,Two year,Fiber optic,Credit card (automatic),0,0,No,0.0014405917569382653,Low,N/A,N/A
4024-CSNBY,94.25,72,Two year,Fiber optic,Bank transfer (automatic),0,0,No,0.0015979968266448764,Low,N/A,N/A
7110-BDTWG,47.05,71,Two year,DSL,Electronic check,0,0,No,0.0030166902170261556,Low,N/A,N/A
7493-GVFIO,20.55,57,Two year,No,Credit card (automatic),0,0,No,0.0034404928407906926,Low,N/A,N/A
0690-SRQID,19.65,4,Month-to-month,No,Mailed check,0,0,No,0.38451370986065053,Low,N/A,N/A
9605-WGJVW,70.2,1,Month-to-month,Fiber optic,Electronic check,0,0,No,0.9345683386447349,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
